imageId,plane_type,split,image_path,label
1563979,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1563979.jpg,17
1417777,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1417777.jpg,17
1662815,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1662815.jpg,17
0926152,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0926152.jpg,17
0853775,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0853775.jpg,17
1228464,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1228464.jpg,17
1899145,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1899145.jpg,17
0083356,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0083356.jpg,17
2094357,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/2094357.jpg,17
1980863,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1980863.jpg,17
1806228,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1806228.jpg,17
1359885,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1359885.jpg,17
1714820,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1714820.jpg,17
2128060,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/2128060.jpg,17
0463096,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0463096.jpg,17
1001973,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1001973.jpg,17
1099011,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1099011.jpg,17
0361575,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0361575.jpg,17
1818164,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1818164.jpg,17
0550468,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0550468.jpg,17
0517633,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0517633.jpg,17
1902706,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1902706.jpg,17
1070335,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1070335.jpg,17
1006795,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1006795.jpg,17
1030259,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1030259.jpg,17
2259583,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/2259583.jpg,17
0275249,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0275249.jpg,17
1451426,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1451426.jpg,17
1216808,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1216808.jpg,17
1926848,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1926848.jpg,17
1600520,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1600520.jpg,17
1124594,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1124594.jpg,17
1234384,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1234384.jpg,17
1820311,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1820311.jpg,17
1563979,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1563979.jpg,17
1417777,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1417777.jpg,17
1662815,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1662815.jpg,17
0926152,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0926152.jpg,17
0853775,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0853775.jpg,17
1228464,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1228464.jpg,17
1899145,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1899145.jpg,17
0083356,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0083356.jpg,17
2094357,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/2094357.jpg,17
1980863,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1980863.jpg,17
1806228,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1806228.jpg,17
1359885,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1359885.jpg,17
1714820,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1714820.jpg,17
2128060,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/2128060.jpg,17
0463096,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0463096.jpg,17
2104252,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/2104252.jpg,17
1686418,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1686418.jpg,17
2091953,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/2091953.jpg,17
0299638,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0299638.jpg,17
0757655,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0757655.jpg,17
1048957,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1048957.jpg,17
0944751,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0944751.jpg,17
0996985,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0996985.jpg,17
1538799,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1538799.jpg,17
1369269,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1369269.jpg,17
0356127,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0356127.jpg,17
0769140,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0769140.jpg,17
0451431,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0451431.jpg,17
1699480,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1699480.jpg,17
2034716,BAE-125,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/2034716.jpg,17
0741746,BAE-125,valid,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0741746.jpg,17
1186987,BAE-125,valid,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1186987.jpg,17
1445618,BAE-125,valid,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1445618.jpg,17
1799613,BAE-125,valid,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1799613.jpg,17
1687163,BAE-125,valid,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1687163.jpg,17
1795167,BAE-125,valid,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1795167.jpg,17
1339053,BAE-125,valid,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1339053.jpg,17
1296833,BAE-125,valid,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1296833.jpg,17
1857535,BAE-125,valid,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1857535.jpg,17
0321746,BAE-125,valid,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0321746.jpg,17
1312508,BAE-125,valid,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1312508.jpg,17
1220934,BAE-125,valid,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1220934.jpg,17
1243688,BAE-125,valid,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1243688.jpg,17
1376273,BAE-125,valid,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1376273.jpg,17
1032302,BAE-125,valid,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1032302.jpg,17
1041825,BAE-125,valid,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1041825.jpg,17
1672423,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1672423.jpg,17
1312518,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1312518.jpg,17
2104252,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/2104252.jpg,17
1686418,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1686418.jpg,17
2091953,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/2091953.jpg,17
0299638,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0299638.jpg,17
0757655,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0757655.jpg,17
1048957,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1048957.jpg,17
0944751,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0944751.jpg,17
0996985,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0996985.jpg,17
1538799,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1538799.jpg,17
1369269,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1369269.jpg,17
0356127,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0356127.jpg,17
0769140,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0769140.jpg,17
0451431,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0451431.jpg,17
1699480,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1699480.jpg,17
2034716,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/2034716.jpg,17
0741746,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0741746.jpg,17
1186987,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1186987.jpg,17
1445618,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1445618.jpg,17
1799613,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1799613.jpg,17
1687163,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1687163.jpg,17
1795167,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1795167.jpg,17
1339053,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1339053.jpg,17
1296833,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1296833.jpg,17
1857535,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1857535.jpg,17
0321746,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0321746.jpg,17
1312508,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1312508.jpg,17
1220934,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1220934.jpg,17
1243688,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1243688.jpg,17
1376273,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1376273.jpg,17
1032302,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1032302.jpg,17
1041825,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1041825.jpg,17
1672423,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1672423.jpg,17
1312518,BAE-125,test,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1312518.jpg,17
0495198,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0495198.jpg,18
1776868,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1776868.jpg,18
0935361,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0935361.jpg,18
0457849,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0457849.jpg,18
1094607,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1094607.jpg,18
0175726,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0175726.jpg,18
0337963,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0337963.jpg,18
0127621,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0127621.jpg,18
0457880,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0457880.jpg,18
0362870,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0362870.jpg,18
0091357,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0091357.jpg,18
0306188,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0306188.jpg,18
0126154,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0126154.jpg,18
0082497,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0082497.jpg,18
0067035,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0067035.jpg,18
0457881,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0457881.jpg,18
0337959,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0337959.jpg,18
0302935,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0302935.jpg,18
0263496,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0263496.jpg,18
1341837,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1341837.jpg,18
1592286,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1592286.jpg,18
1767102,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1767102.jpg,18
1355218,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1355218.jpg,18
1337523,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1337523.jpg,18
1415430,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1415430.jpg,18
0770350,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0770350.jpg,18
0730396,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0730396.jpg,18
1312418,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1312418.jpg,18
1036862,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1036862.jpg,18
0227120,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0227120.jpg,18
0592099,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0592099.jpg,18
0396119,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0396119.jpg,18
1129974,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1129974.jpg,18
1630487,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1630487.jpg,18
1355201,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1355201.jpg,18
0202466,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0202466.jpg,18
1326007,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1326007.jpg,18
0169310,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0169310.jpg,18
0048340,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0048340.jpg,18
1455997,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1455997.jpg,18
1043369,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1043369.jpg,18
0447803,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0447803.jpg,18
1564412,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1564412.jpg,18
1355200,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1355200.jpg,18
1772155,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1772155.jpg,18
1548200,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1548200.jpg,18
0356149,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0356149.jpg,18
1036822,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1036822.jpg,18
1540395,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1540395.jpg,18
0179022,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0179022.jpg,18
0636482,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0636482.jpg,18
0063286,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0063286.jpg,18
0751325,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0751325.jpg,18
1239223,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1239223.jpg,18
1376991,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1376991.jpg,18
1094916,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1094916.jpg,18
0299647,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0299647.jpg,18
0147028,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0147028.jpg,18
0957980,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0957980.jpg,18
1052486,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1052486.jpg,18
0174885,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0174885.jpg,18
1422830,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1422830.jpg,18
1484700,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1484700.jpg,18
1018861,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1018861.jpg,18
1713232,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1713232.jpg,18
0064904,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0064904.jpg,18
1630487,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1630487.jpg,18
1355201,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1355201.jpg,18
0202466,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0202466.jpg,18
1326007,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1326007.jpg,18
0169310,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0169310.jpg,18
0048340,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0048340.jpg,18
1455997,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1455997.jpg,18
1043369,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1043369.jpg,18
0447803,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/0447803.jpg,18
1564412,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1564412.jpg,18
1355200,Beechcraft 1900,train,D:\Study\fly\paper_code\fgvc-aircraft-2013b.tar\fgvc-aircraft-2013b\data\images/1355200.jpg,18
